Year,Month,Day,Hour,Minute,Temperature,GHI
2018,7,8,8,30,29.7,142
2018,7,8,9,30,30.5,456
2018,7,8,10,30,31.3,602
2018,7,8,11,30,31.9,675
2018,7,8,12,30,32.2,498
2018,7,8,13,30,32.2,485
2018,7,8,14,30,32.2,467
2018,7,8,15,30,32.1,303
2018,7,8,16,30,31.8,133
2018,7,8,17,30,31.2,31
2018,7,8,18,30,30.7,0
2018,7,8,19,30,30.2,0
2018,7,8,20,30,29.7,0
2018,7,8,21,30,29.3,0
2018,7,8,22,30,28.9,0
2018,7,8,23,30,28.6,0
2018,7,9,0,30,28.3,0
2018,7,9,1,30,28.1,0
2018,7,9,2,30,27.9,0
2018,7,9,3,30,27.7,0
2018,7,9,4,30,27.6,0
2018,7,9,5,30,27.7,0
2018,7,9,6,30,28.3,32
2018,7,9,7,30,29.2,128
2018,7,9,8,30,30.3,389
2018,7,9,9,30,31.1,581
2018,7,9,10,30,31.7,521
2018,7,9,11,30,32,685
2018,7,9,12,30,32.1,529
2018,7,9,13,30,32.1,443
2018,7,9,14,30,32,508
2018,7,9,15,30,31.6,167
2018,7,9,16,30,31.1,182
2018,7,9,17,30,30.3,26
2018,7,9,18,30,29.6,0
2018,7,9,19,30,29,0
2018,7,9,20,30,28.5,0
2018,7,9,21,30,28.2,0
2018,7,9,22,30,28.1,0
2018,7,9,23,30,28.1,0
2018,7,10,0,30,28,0
2018,7,10,1,30,27.9,0
2018,7,10,2,30,27.8,0
2018,7,10,3,30,27.6,0
2018,7,10,4,30,27.6,0
2018,7,10,5,30,27.7,0
2018,7,10,6,30,28,56
2018,7,10,7,30,28.6,244
2018,7,10,8,30,29.2,444
2018,7,10,9,30,29.7,528
2018,7,10,10,30,30.2,876
2018,7,10,11,30,30.7,794
2018,7,10,12,30,31.1,697
2018,7,10,13,30,31.4,627
2018,7,10,14,30,31.4,477
2018,7,10,15,30,31.3,360
2018,7,10,16,30,30.9,208
2018,7,10,17,30,30.4,47
2018,7,10,18,30,29.9,0
2018,7,10,19,30,29.6,0
2018,7,10,20,30,29.3,0
2018,7,10,21,30,29,0
2018,7,10,22,30,28.7,0
2018,7,10,23,30,28.3,0
2018,7,11,0,30,28,0
2018,7,11,1,30,27.7,0
2018,7,11,2,30,27.5,0
2018,7,11,3,30,27.3,0
2018,7,11,4,30,27.2,0
2018,7,11,5,30,27,0
2018,7,11,6,30,27.5,7
2018,7,11,7,30,28.4,290
2018,7,11,8,30,29.4,290
2018,7,11,9,30,30.5,483
2018,7,11,10,30,31.3,616
2018,7,11,11,30,31.7,533
2018,7,11,12,30,32,673
2018,7,11,13,30,32.1,461
2018,7,11,14,30,32.2,423
2018,7,11,15,30,32,291
2018,7,11,16,30,31.6,130
2018,7,11,17,30,30.8,19
2018,7,11,18,30,30.1,0
2018,7,11,19,30,29.4,0
2018,7,11,20,30,28.9,0
2018,7,11,21,30,28.5,0
2018,7,11,22,30,28.2,0
2018,7,11,23,30,27.8,0
2018,7,12,0,30,27.5,0
2018,7,12,1,30,27.2,0
2018,7,12,2,30,27,0
2018,7,12,3,30,27,0
2018,7,12,4,30,26.9,0
2018,7,12,5,30,27.1,0
2018,7,12,6,30,27.7,68
2018,7,12,7,30,28.5,373
2018,7,12,8,30,29.5,430
2018,7,12,9,30,30.5,573
2018,7,12,10,30,31.5,693
2018,7,12,11,30,32.3,929
2018,7,12,12,30,32.9,795
2018,7,12,13,30,33.1,829
2018,7,12,14,30,33.1,671
2018,7,12,15,30,32.8,392
2018,7,12,16,30,32.2,263
2018,7,12,17,30,31.6,35
2018,7,12,18,30,30.9,0
2018,7,12,19,30,30.3,0
2018,7,12,20,30,29.7,0
2018,7,12,21,30,29.1,0
2018,7,12,22,30,28.7,0
2018,7,12,23,30,28.3,0
2018,7,13,0,30,28,0
2018,7,13,1,30,27.8,0
2018,7,13,2,30,27.6,0
2018,7,13,3,30,27.5,0
2018,7,13,4,30,27.4,0
2018,7,13,5,30,27.6,0
2018,7,13,6,30,28.2,157
2018,7,13,7,30,29.2,291
2018,7,13,8,30,30.4,243
2018,7,13,9,30,31.6,583
2018,7,13,10,30,32.7,635
2018,7,13,11,30,33.4,542
2018,7,13,12,30,33.7,625
2018,7,13,13,30,33.6,644
2018,7,13,14,30,33.3,387
2018,7,13,15,30,32.7,369
2018,7,13,16,30,32,132
2018,7,13,17,30,31.2,24
2018,7,13,18,30,30.7,0
2018,7,13,19,30,30.3,0
2018,7,13,20,30,30,0
2018,7,13,21,30,29.6,0
2018,7,13,22,30,29.2,0
2018,7,13,23,30,28.8,0
2018,7,14,0,30,28.5,0
2018,7,14,1,30,28.2,0
2018,7,14,2,30,28,0
2018,7,14,3,30,27.9,0
2018,7,14,4,30,27.8,0
2018,7,14,5,30,28,0
2018,7,14,6,30,28.6,123
2018,7,14,7,30,29.5,240
2018,7,14,8,30,30.4,357
2018,7,14,9,30,31.2,426
2018,7,14,10,30,31.8,598
2018,7,14,11,30,32.2,750
2018,7,14,12,30,32.4,741
2018,7,14,13,30,32.4,608
2018,7,14,14,30,32.2,511
2018,7,14,15,30,32,296
2018,7,14,16,30,31.5,31
2018,7,14,17,30,31.1,8
2018,7,14,18,30,30.6,0
2018,7,14,19,30,30.2,0
2018,7,14,20,30,29.8,0
2018,7,14,21,30,29.3,0
2018,7,14,22,30,29,0
2018,7,14,23,30,28.7,0
2018,7,15,0,30,28.5,0
2018,7,15,1,30,28.3,0
2018,7,15,2,30,28.2,0
2018,7,15,3,30,28,0
2018,7,15,4,30,27.9,0
2018,7,15,5,30,28.1,0
2018,7,15,6,30,28.8,7
2018,7,15,7,30,29.7,213
2018,7,15,8,30,30.6,380
2018,7,15,9,30,31.5,623
2018,7,15,10,30,32.1,739
2018,7,15,11,30,32.5,822
2018,7,15,12,30,32.6,718
2018,7,15,13,30,32.4,654
2018,7,15,14,30,32.1,472
2018,7,15,15,30,31.8,216
2018,7,15,16,30,31.3,195
2018,7,15,17,30,30.7,51
2018,7,15,18,30,30.1,0
2018,7,15,19,30,29.5,0
2018,7,15,20,30,29,0
2018,7,15,21,30,28.6,0
2018,7,15,22,30,28.3,0
2018,7,15,23,30,28.1,0
2018,7,16,0,30,27.9,0
2018,7,16,1,30,27.8,0
2018,7,16,2,30,27.7,0
2018,7,16,3,30,27.6,0
2018,7,16,4,30,27.5,0
2018,7,16,5,30,27.8,0
2018,7,16,6,30,28.5,32
2018,7,16,7,30,29.4,112
2018,7,16,8,30,30.3,387
2018,7,16,9,30,31.2,536
2018,7,16,10,30,32,564
2018,7,16,11,30,32.7,494
2018,7,16,12,30,33.3,734
2018,7,16,13,30,33.6,635
2018,7,16,14,30,33.6,440
2018,7,16,15,30,33.2,150
2018,7,16,16,30,32.6,58
2018,7,16,17,30,31.8,6
2018,7,16,18,30,31,0
2018,7,16,19,30,30.2,0
2018,7,16,20,30,29.6,0
2018,7,16,21,30,29.1,0
2018,7,16,22,30,28.6,0
2018,7,16,23,30,28.3,0
2018,7,17,0,30,28,0
2018,7,17,1,30,27.8,0
2018,7,17,2,30,27.7,0
2018,7,17,3,30,27.6,0
2018,7,17,4,30,27.6,0
2018,7,17,5,30,27.7,0
2018,7,17,6,30,28.3,16
2018,7,17,7,30,29.2,372
2018,7,17,8,30,30.3,583
2018,7,17,9,30,31.4,578
2018,7,17,10,30,32.6,873
2018,7,17,11,30,33.4,938
2018,7,17,12,30,34,760
2018,7,17,13,30,34.2,835
2018,7,17,14,30,34,682
2018,7,17,15,30,33.7,481
2018,7,17,16,30,33.1,154
2018,7,17,17,30,32.4,61
2018,7,17,18,30,31.6,0
2018,7,17,19,30,30.9,0
2018,7,17,20,30,30.2,0
2018,7,17,21,30,29.7,0
2018,7,17,22,30,29.2,0
2018,7,17,23,30,28.9,0
2018,7,18,0,30,28.6,0
2018,7,18,1,30,28.4,0
2018,7,18,2,30,28.2,0
2018,7,18,3,30,28,0
2018,7,18,4,30,27.9,0
2018,7,18,5,30,28.1,0
2018,7,18,6,30,28.6,145
2018,7,18,7,30,29.6,266
2018,7,18,8,30,30.6,249
2018,7,18,9,30,31.6,354
2018,7,18,10,30,32.4,643
2018,7,18,11,30,33,700
2018,7,18,12,30,33.3,723
2018,7,18,13,30,33.4,386
2018,7,18,14,30,33.3,694
2018,7,18,15,30,33,169
2018,7,18,16,30,32.4,34
2018,7,18,17,30,31.6,10
2018,7,18,18,30,30.8,0
2018,7,18,19,30,30.2,0
2018,7,18,20,30,29.7,0
2018,7,18,21,30,29.3,0
2018,7,18,22,30,28.9,0
2018,7,18,23,30,28.7,0
2018,7,19,0,30,28.5,0
2018,7,19,1,30,28.3,0
2018,7,19,2,30,28.1,0
2018,7,19,3,30,27.9,0
2018,7,19,4,30,27.9,0
2018,7,19,5,30,28,0
2018,7,19,6,30,28.6,12
2018,7,19,7,30,29.4,81
2018,7,19,8,30,30.3,347
2018,7,19,9,30,31.3,327
2018,7,19,10,30,32.1,332
2018,7,19,11,30,32.7,572
2018,7,19,12,30,33,534
2018,7,19,13,30,33.1,222
2018,7,19,14,30,33,313
2018,7,19,15,30,32.5,255
2018,7,19,16,30,31.9,148
2018,7,19,17,30,31.1,38
2018,7,19,18,30,30.5,0
2018,7,19,19,30,29.9,0
2018,7,19,20,30,29.5,0
2018,7,19,21,30,29,0
2018,7,19,22,30,28.6,0
2018,7,19,23,30,28.2,0
2018,7,20,0,30,28,0
2018,7,20,1,30,27.9,0
2018,7,20,2,30,27.8,0
2018,7,20,3,30,27.7,0
2018,7,20,4,30,27.6,0
2018,7,20,5,30,27.7,0
2018,7,20,6,30,28.1,38
2018,7,20,7,30,28.8,196
2018,7,20,8,30,29.6,254
2018,7,20,9,30,30.4,740
2018,7,20,10,30,31.1,648
2018,7,20,11,30,31.7,750
2018,7,20,12,30,32.2,737
2018,7,20,13,30,32.4,527
2018,7,20,14,30,32.3,521
2018,7,20,15,30,32.1,268
2018,7,20,16,30,31.8,105
2018,7,20,17,30,31.2,25
2018,7,20,18,30,30.7,0
2018,7,20,19,30,30.2,0
2018,7,20,20,30,29.8,0
2018,7,20,21,30,29.4,0
2018,7,20,22,30,29,0
2018,7,20,23,30,28.6,0
2018,7,21,0,30,28.3,0
2018,7,21,1,30,28.2,0
2018,7,21,2,30,28,0
2018,7,21,3,30,27.9,0
2018,7,21,4,30,27.9,0
2018,7,21,5,30,28,0
2018,7,21,6,30,28.7,91
2018,7,21,7,30,29.5,138
2018,7,21,8,30,30.5,426
2018,7,21,9,30,31.5,507
2018,7,21,10,30,32.4,573
2018,7,21,11,30,33,724
2018,7,21,12,30,33.3,692
2018,7,21,13,30,33.3,585
2018,7,21,14,30,33.1,487
2018,7,21,15,30,32.8,331
2018,7,21,16,30,32.4,132
2018,7,21,17,30,31.7,35
2018,7,21,18,30,31.1,0
2018,7,21,19,30,30.4,0
2018,7,21,20,30,29.6,0
2018,7,21,21,30,29,0
2018,7,21,22,30,28.5,0
2018,7,21,23,30,28.1,0
2018,7,22,0,30,27.8,0
2018,7,22,1,30,27.6,0
2018,7,22,2,30,27.4,0
2018,7,22,3,30,27.3,0
2018,7,22,4,30,27.2,0
2018,7,22,5,30,27.4,0
2018,7,22,6,30,28.3,102
2018,7,22,7,30,29.4,276
2018,7,22,8,30,30.5,441
2018,7,22,9,30,31.6,615
2018,7,22,10,30,32.6,725
2018,7,22,11,30,33.2,806
2018,7,22,12,30,33.5,775
2018,7,22,13,30,33.7,678
2018,7,22,14,30,33.6,605
2018,7,22,15,30,33.2,422
2018,7,22,16,30,32.7,195
2018,7,22,17,30,32.1,48
2018,7,22,18,30,31.5,0
2018,7,22,19,30,31.1,0
2018,7,22,20,30,30.6,0
2018,7,22,21,30,30.1,0
2018,7,22,22,30,29.5,0
2018,7,22,23,30,29,0
2018,7,23,0,30,28.6,0
2018,7,23,1,30,28.2,0
2018,7,23,2,30,27.9,0
2018,7,23,3,30,27.6,0
2018,7,23,4,30,27.5,0
2018,7,23,5,30,27.6,0
2018,7,23,6,30,28.4,64
2018,7,23,7,30,29.6,201
2018,7,23,8,30,30.8,571
2018,7,23,9,30,32,570
2018,7,23,10,30,32.8,696
2018,7,23,11,30,33.4,930
2018,7,23,12,30,33.7,914
2018,7,23,13,30,33.7,547
2018,7,23,14,30,33.5,250
2018,7,23,15,30,33.1,375
2018,7,23,16,30,32.5,22
2018,7,23,17,30,31.7,33
2018,7,23,18,30,31,0
2018,7,23,19,30,30.5,0
2018,7,23,20,30,29.9,0
2018,7,23,21,30,29.5,0
2018,7,23,22,30,29.1,0
2018,7,23,23,30,28.9,0
2018,7,24,0,30,28.6,0
2018,7,24,1,30,28.4,0
2018,7,24,2,30,28.1,0
2018,7,24,3,30,27.8,0
2018,7,24,4,30,27.6,0
2018,7,24,5,30,27.7,0
2018,7,24,6,30,28.4,152
2018,7,24,7,30,29.5,373
2018,7,24,8,30,30.7,586
2018,7,24,9,30,31.8,590
2018,7,24,10,30,32.7,671
2018,7,24,11,30,33.2,944
2018,7,24,12,30,33.4,715
2018,7,24,13,30,33.3,844
2018,7,24,14,30,33,538
2018,7,24,15,30,32.6,387
2018,7,24,16,30,32.2,76
2018,7,24,17,30,31.6,33
2018,7,24,18,30,31.1,0
2018,7,24,19,30,30.7,0
2018,7,24,20,30,30.2,0
2018,7,24,21,30,29.8,0
2018,7,24,22,30,29.4,0
2018,7,24,23,30,29.1,0
2018,7,25,0,30,28.7,0
2018,7,25,1,30,28.5,0
2018,7,25,2,30,28.2,0
2018,7,25,3,30,28,0
2018,7,25,4,30,27.9,0
2018,7,25,5,30,27.9,0
2018,7,25,6,30,28.4,37
2018,7,25,7,30,29.2,108
2018,7,25,8,30,30.2,579
2018,7,25,9,30,31.3,401
2018,7,25,10,30,32.3,875
2018,7,25,11,30,32.9,942
2018,7,25,12,30,33.3,812
2018,7,25,13,30,33.4,776
2018,7,25,14,30,33.4,707
2018,7,25,15,30,33,508
2018,7,25,16,30,32.2,204
2018,7,25,17,30,31.4,71
2018,7,25,18,30,30.8,0
2018,7,25,19,30,30.4,0
2018,7,25,20,30,30.1,0
2018,7,25,21,30,29.7,0
2018,7,25,22,30,29.4,0
2018,7,25,23,30,29,0
2018,7,26,0,30,28.7,0
2018,7,26,1,30,28.5,0
2018,7,26,2,30,28.3,0
2018,7,26,3,30,28.1,0
2018,7,26,4,30,28,0
2018,7,26,5,30,27.9,0
2018,7,26,6,30,28.2,7
2018,7,26,7,30,28.9,34
2018,7,26,8,30,29.6,394
2018,7,26,9,30,30.4,538
2018,7,26,10,30,31.3,777
2018,7,26,11,30,32.2,822
2018,7,26,12,30,32.8,844
2018,7,26,13,30,33.1,724
2018,7,26,14,30,33.1,502
2018,7,26,15,30,32.8,83
2018,7,26,16,30,32.2,256
2018,7,26,17,30,31.5,53
2018,7,26,18,30,31,0
2018,7,26,19,30,30.6,0
2018,7,26,20,30,30.2,0
2018,7,26,21,30,29.8,0
2018,7,26,22,30,29.3,0
2018,7,26,23,30,28.9,0
2018,7,27,0,30,28.5,0
2018,7,27,1,30,28.1,0
2018,7,27,2,30,27.8,0
2018,7,27,3,30,27.6,0
2018,7,27,4,30,27.5,0
2018,7,27,5,30,27.6,0
2018,7,27,6,30,28.1,69
2018,7,27,7,30,29,85
2018,7,27,8,30,30.1,203
2018,7,27,9,30,31.2,433
2018,7,27,10,30,32.2,576
2018,7,27,11,30,32.8,574
2018,7,27,12,30,33.1,596
2018,7,27,13,30,33.1,456
2018,7,27,14,30,32.8,306
2018,7,27,15,30,32.4,328
2018,7,27,16,30,31.7,143
2018,7,27,17,30,31.1,21
2018,7,27,18,30,30.5,0
2018,7,27,19,30,30.1,0
2018,7,27,20,30,29.8,0
2018,7,27,21,30,29.4,0
2018,7,27,22,30,29.1,0
2018,7,27,23,30,28.9,0
2018,7,28,0,30,28.7,0
2018,7,28,1,30,28.5,0
2018,7,28,2,30,28.3,0
2018,7,28,3,30,28.1,0
2018,7,28,4,30,27.9,0
2018,7,28,5,30,27.8,0
2018,7,28,6,30,28.3,137
2018,7,28,7,30,29.2,258
2018,7,28,8,30,30.1,419
2018,7,28,9,30,31,642
2018,7,28,10,30,32,767
2018,7,28,11,30,32.7,736
2018,7,28,12,30,33.1,782
2018,7,28,13,30,33.1,733
2018,7,28,14,30,32.7,585
2018,7,28,15,30,32.2,346
2018,7,28,16,30,31.6,163
2018,7,28,17,30,30.9,37
2018,7,28,18,30,30.3,0
2018,7,28,19,30,29.9,0
2018,7,28,20,30,29.5,0
2018,7,28,21,30,29.2,0
2018,7,28,22,30,29,0
2018,7,28,23,30,28.8,0
2018,7,29,0,30,28.6,0
2018,7,29,1,30,28.4,0
2018,7,29,2,30,28.2,0
2018,7,29,3,30,28.1,0
2018,7,29,4,30,28,0
2018,7,29,5,30,27.8,0
2018,7,29,6,30,28.2,126
2018,7,29,7,30,28.8,269
2018,7,29,8,30,29.7,543
2018,7,29,9,30,30.5,714
2018,7,29,10,30,31.2,695
2018,7,29,11,30,31.8,826
2018,7,29,12,30,32.1,822
2018,7,29,13,30,32.2,656
2018,7,29,14,30,32,491
2018,7,29,15,30,31.7,358
2018,7,29,16,30,31.1,135
2018,7,29,17,30,30.4,34
2018,7,29,18,30,29.7,0
2018,7,29,19,30,29.1,0
2018,7,29,20,30,28.7,0
2018,7,29,21,30,28.4,0
2018,7,29,22,30,28.3,0
2018,7,29,23,30,28.2,0
2018,7,30,0,30,28.1,0
2018,7,30,1,30,28,0
2018,7,30,2,30,27.9,0
2018,7,30,3,30,27.8,0
2018,7,30,4,30,27.8,0
2018,7,30,5,30,27.9,0
2018,7,30,6,30,28.3,7
2018,7,30,7,30,28.8,202
2018,7,30,8,30,29.4,447
2018,7,30,9,30,30,602
2018,7,30,10,30,30.5,623
2018,7,30,11,30,30.9,727
2018,7,30,12,30,31.3,562
2018,7,30,13,30,31.5,472
2018,7,30,14,30,31.5,414
2018,7,30,15,30,31.4,271
2018,7,30,16,30,31,232
2018,7,30,17,30,30.4,34
2018,7,30,18,30,30,0
2018,7,30,19,30,29.6,0
2018,7,30,20,30,29.3,0
2018,7,30,21,30,29,0
2018,7,30,22,30,28.8,0
2018,7,30,23,30,28.6,0
2018,7,31,0,30,28.5,0
2018,7,31,1,30,28.3,0
2018,7,31,2,30,28.1,0
2018,7,31,3,30,27.9,0
2018,7,31,4,30,27.8,0
2018,7,31,5,30,27.7,0
2018,7,31,6,30,28,14
2018,7,31,7,30,28.6,115
2018,7,31,8,30,29.4,464
2018,7,31,9,30,30.2,631
2018,7,31,10,30,30.9,763
2018,7,31,11,30,31.4,824
2018,7,31,12,30,31.7,795
2018,7,31,13,30,31.8,686
2018,7,31,14,30,31.8,578
2018,7,31,15,30,31.6,370
2018,7,31,16,30,31,78
2018,7,31,17,30,30.3,37
2018,7,31,18,30,29.8,0
2018,7,31,19,30,29.5,0
2018,7,31,20,30,29.1,0
2018,7,31,21,30,28.8,0
2018,7,31,22,30,28.5,0
2018,7,31,23,30,28.3,0
2018,8,1,0,30,28.1,0
2018,8,1,1,30,27.9,0
2018,8,1,2,30,27.7,0
2018,8,1,3,30,27.5,0
2018,8,1,4,30,27.4,0
2018,8,1,5,30,27.5,0
2018,8,1,6,30,28.1,15
2018,8,1,7,30,29.1,210
2018,8,1,8,30,30.3,362
2018,8,1,9,30,31.4,642
2018,8,1,10,30,32.3,768
2018,8,1,11,30,32.8,777
2018,8,1,12,30,33.1,788
2018,8,1,13,30,33,738
2018,8,1,14,30,32.8,547
2018,8,1,15,30,32.5,393
2018,8,1,16,30,31.9,118
2018,8,1,17,30,31.2,48
2018,8,1,18,30,30.5,0
2018,8,1,19,30,29.9,0
2018,8,1,20,30,29.5,0
2018,8,1,21,30,29.2,0
2018,8,1,22,30,28.9,0
2018,8,1,23,30,28.6,0
2018,8,2,0,30,28.4,0
2018,8,2,1,30,28.1,0
2018,8,2,2,30,27.9,0
2018,8,2,3,30,27.6,0
2018,8,2,4,30,27.5,0
2018,8,2,5,30,27.5,0
2018,8,2,6,30,27.9,120
2018,8,2,7,30,28.8,246
2018,8,2,8,30,29.9,537
2018,8,2,9,30,31.2,585
2018,8,2,10,30,32.4,826
2018,8,2,11,30,33.2,802
2018,8,2,12,30,33.7,914
2018,8,2,13,30,33.9,697
2018,8,2,14,30,33.6,617
2018,8,2,15,30,33.1,379
2018,8,2,16,30,32.2,168
2018,8,2,17,30,31.1,42
2018,8,2,18,30,30.2,0
2018,8,2,19,30,29.5,0
2018,8,2,20,30,29.1,0
2018,8,2,21,30,28.8,0
2018,8,2,22,30,28.7,0
2018,8,2,23,30,28.7,0
2018,8,3,0,30,28.6,0
2018,8,3,1,30,28.5,0
2018,8,3,2,30,28.4,0
2018,8,3,3,30,28.3,0
2018,8,3,4,30,28.3,0
2018,8,3,5,30,28.2,0
2018,8,3,6,30,28.5,39
2018,8,3,7,30,29.2,181
2018,8,3,8,30,30,219
2018,8,3,9,30,30.8,408
2018,8,3,10,30,31.4,713
2018,8,3,11,30,31.8,859
2018,8,3,12,30,31.8,742
2018,8,3,13,30,31.7,689
2018,8,3,14,30,31.4,561
2018,8,3,15,30,31,434
2018,8,3,16,30,30.3,13
2018,8,3,17,30,29.5,5
2018,8,3,18,30,28.7,0
2018,8,3,19,30,28.1,0
2018,8,3,20,30,27.8,0
2018,8,3,21,30,27.7,0
2018,8,3,22,30,27.7,0
2018,8,3,23,30,27.6,0
2018,8,4,0,30,27.4,0
2018,8,4,1,30,27.2,0
2018,8,4,2,30,27.1,0
2018,8,4,3,30,26.9,0
2018,8,4,4,30,26.9,0
2018,8,4,5,30,26.8,0
2018,8,4,6,30,27.3,8
2018,8,4,7,30,28.2,59
2018,8,4,8,30,29.4,249
2018,8,4,9,30,30.6,583
2018,8,4,10,30,31.7,717
2018,8,4,11,30,32.6,788
2018,8,4,12,30,33,778
2018,8,4,13,30,33.1,696
2018,8,4,14,30,33,552
2018,8,4,15,30,32.7,439
2018,8,4,16,30,32.1,160
2018,8,4,17,30,31.3,29
2018,8,4,18,30,30.8,0
2018,8,4,19,30,30.3,0
2018,8,4,20,30,29.9,0
2018,8,4,21,30,29.6,0
2018,8,4,22,30,29.3,0
2018,8,4,23,30,29,0
2018,8,5,0,30,28.7,0
2018,8,5,1,30,28.5,0
2018,8,5,2,30,28.2,0
2018,8,5,3,30,28,0
2018,8,5,4,30,27.8,0
2018,8,5,5,30,27.7,0
2018,8,5,6,30,28.2,9
2018,8,5,7,30,29,216
2018,8,5,8,30,30,273
2018,8,5,9,30,30.9,698
2018,8,5,10,30,31.7,692
2018,8,5,11,30,32.3,711
2018,8,5,12,30,32.5,652
2018,8,5,13,30,32.5,680
2018,8,5,14,30,32.3,528
2018,8,5,15,30,32,444
2018,8,5,16,30,31.3,235
2018,8,5,17,30,30.6,37
2018,8,5,18,30,30.3,0
2018,8,5,19,30,30,0
2018,8,5,20,30,29.7,0
2018,8,5,21,30,29.3,0
2018,8,5,22,30,29,0
2018,8,5,23,30,28.8,0
2018,8,6,0,30,28.5,0
2018,8,6,1,30,28.2,0
2018,8,6,2,30,27.8,0
2018,8,6,3,30,27.5,0
2018,8,6,4,30,27.4,0
2018,8,6,5,30,27.4,0
2018,8,6,6,30,28.1,124
2018,8,6,7,30,29.2,254
2018,8,6,8,30,30.4,548
2018,8,6,9,30,31.6,645
2018,8,6,10,30,32.5,795
2018,8,6,11,30,33.2,763
2018,8,6,12,30,33.7,787
2018,8,6,13,30,33.9,647
2018,8,6,14,30,33.8,281
2018,8,6,15,30,33.5,306
2018,8,6,16,30,32.8,245
2018,8,6,17,30,32.1,45
2018,8,6,18,30,31.5,0
2018,8,6,19,30,31,0
2018,8,6,20,30,30.4,0
2018,8,6,21,30,29.7,0
2018,8,6,22,30,29.1,0
2018,8,6,23,30,28.5,0
2018,8,7,0,30,28,0
2018,8,7,1,30,27.6,0
2018,8,7,2,30,27.2,0
2018,8,7,3,30,27,0
2018,8,7,4,30,26.9,0
2018,8,7,5,30,26.9,0
2018,8,7,6,30,27.8,93
2018,8,7,7,30,29.1,251
2018,8,7,8,30,30.4,474
2018,8,7,9,30,31.8,645
2018,8,7,10,30,32.8,746
2018,8,7,11,30,33.5,773
2018,8,7,12,30,33.9,735
2018,8,7,13,30,34,669
2018,8,7,14,30,33.7,505
2018,8,7,15,30,33.2,195
2018,8,7,16,30,32.6,37
2018,8,7,17,30,31.9,5
2018,8,7,18,30,31.2,0
2018,8,7,19,30,30.7,0
2018,8,7,20,30,30,0
2018,8,7,21,30,29.4,0
2018,8,7,22,30,28.7,0
2018,8,7,23,30,28.2,0
2018,8,8,0,30,27.9,0
2018,8,8,1,30,27.6,0
2018,8,8,2,30,27.5,0
2018,8,8,3,30,27.3,0
2018,8,8,4,30,27.3,0
2018,8,8,5,30,27.5,0
2018,8,8,6,30,28.3,107
2018,8,8,7,30,29.3,370
2018,8,8,8,30,30.4,589
2018,8,8,9,30,31.6,503
2018,8,8,10,30,32.5,711
2018,8,8,11,30,33.1,959
2018,8,8,12,30,33.5,941
2018,8,8,13,30,33.6,851
2018,8,8,14,30,33.5,564
2018,8,8,15,30,33,117
2018,8,8,16,30,32.4,180
2018,8,8,17,30,31.6,38
2018,8,8,18,30,30.8,0
2018,8,8,19,30,30.1,0
2018,8,8,20,30,29.4,0
2018,8,8,21,30,28.9,0
2018,8,8,22,30,28.5,0
2018,8,8,23,30,28,0
2018,8,9,0,30,27.6,0
2018,8,9,1,30,27.3,0
2018,8,9,2,30,27.2,0
2018,8,9,3,30,27.1,0
2018,8,9,4,30,27,0
2018,8,9,5,30,27.1,0
2018,8,9,6,30,27.9,31
2018,8,9,7,30,29.1,208
2018,8,9,8,30,30.3,298
2018,8,9,9,30,31.3,615
2018,8,9,10,30,32.1,701
2018,8,9,11,30,32.6,785
2018,8,9,12,30,32.9,817
2018,8,9,13,30,33.2,440
2018,8,9,14,30,33.2,322
2018,8,9,15,30,32.9,80
2018,8,9,16,30,32.3,193
2018,8,9,17,30,31.6,39
2018,8,9,18,30,31.1,0
2018,8,9,19,30,30.6,0
2018,8,9,20,30,30.1,0
2018,8,9,21,30,29.6,0
2018,8,9,22,30,29.3,0
2018,8,9,23,30,28.9,0
2018,8,10,0,30,28.6,0
2018,8,10,1,30,28.2,0
2018,8,10,2,30,27.9,0
2018,8,10,3,30,27.6,0
2018,8,10,4,30,27.5,0
2018,8,10,5,30,27.5,0
2018,8,10,6,30,28,29
2018,8,10,7,30,28.8,268
2018,8,10,8,30,29.8,579
2018,8,10,9,30,30.7,662
2018,8,10,10,30,31.4,601
2018,8,10,11,30,31.9,736
2018,8,10,12,30,32.2,677
2018,8,10,13,30,32.3,657
2018,8,10,14,30,32.2,403
2018,8,10,15,30,31.9,292
2018,8,10,16,30,31.3,51
2018,8,10,17,30,30.6,27
2018,8,10,18,30,30.2,0
2018,8,10,19,30,29.8,0
2018,8,10,20,30,29.4,0
2018,8,10,21,30,29,0
2018,8,10,22,30,28.6,0
2018,8,10,23,30,28.3,0
2018,8,11,0,30,28,0
2018,8,11,1,30,27.8,0
2018,8,11,2,30,27.5,0
2018,8,11,3,30,27.3,0
2018,8,11,4,30,27.3,0
2018,8,11,5,30,27.3,0
2018,8,11,6,30,27.8,11
2018,8,11,7,30,28.8,83
2018,8,11,8,30,30,204
2018,8,11,9,30,31.2,110
2018,8,11,10,30,32.3,182
2018,8,11,11,30,33,436
2018,8,11,12,30,33.3,329
2018,8,11,13,30,33.3,164
2018,8,11,14,30,33.2,93
2018,8,11,15,30,32.8,90
2018,8,11,16,30,32.2,13
2018,8,11,17,30,31.6,5
2018,8,11,18,30,31,0
2018,8,11,19,30,30.4,0
2018,8,11,20,30,29.8,0
2018,8,11,21,30,29.3,0
2018,8,11,22,30,28.9,0
2018,8,11,23,30,28.5,0
